,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly_2,f(t)_poly_3,f(t)_poly_4,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
127661,New Hampshire,workplaces_percent_change_from_baseline,161,0,0,0.554424977,0.445575023,-0.002868588,0.002633175,0.000360722,-0.005173988,-0.000111679,-0.000201432,-47.96904762,-47.96904762,0.445575023
128051,New Jersey,workplaces_percent_change_from_baseline,51,0.003323915,0.003323915,1,0,0,0,0,0,0.003323915,0.003323915,-57.80745316,-57.80745316,0.438638989
128052,New Jersey,workplaces_percent_change_from_baseline,52,0.004828862,0.004812811,0.996676085,0.003323915,0.000227842,0.000643507,0.000260666,0.000228601,0.004068363,0.004081931,-57.80745316,-57.80745316,0.438638989
128053,New Jersey,workplaces_percent_change_from_baseline,53,0.006497569,0.006435026,0.990374377,0.009625623,0.000450856,0.001252834,0.000535647,0.000455238,0.004857251,0.004904459,-57.80745316,-57.80745316,0.438638989
128054,New Jersey,workplaces_percent_change_from_baseline,54,0.013952579,0.013726632,0.983806033,0.016193967,0.000669044,0.001828691,0.000822927,0.000680057,0.007074596,0.007191048,-57.80745316,-57.80745316,0.438638989
128055,New Jersey,workplaces_percent_change_from_baseline,55,0.014204076,0.013677405,0.962921114,0.037078886,0.000882404,0.002371786,0.001120551,0.000916383,0.008395158,0.008718427,-57.80745316,-57.80745316,0.438638989
128056,New Jersey,workplaces_percent_change_from_baseline,56,0.017316187,0.016562088,0.956451223,0.043548777,0.001090938,0.002882826,0.00142663,0.00114061,0.009756313,0.010200534,-57.80745316,-57.80745316,0.438638989
128057,New Jersey,workplaces_percent_change_from_baseline,57,0.021177347,0.019690632,0.929796938,0.070203062,0.001294644,0.003362521,0.001739335,0.001392394,0.011175501,0.012019293,-57.80745316,-57.80745316,0.438638989
128058,New Jersey,workplaces_percent_change_from_baseline,58,0.00867239,0.007953188,0.917069958,0.082930042,0.001493523,0.003811578,0.002056902,0.001628582,0.010772712,0.011746882,-57.80745316,-57.80745316,0.438638989
128059,New Jersey,workplaces_percent_change_from_baseline,59,0.004511194,0.004122738,0.913890561,0.086109439,0.001687576,0.004230705,0.002377631,0.001846584,0.010033826,0.010979243,-57.80745316,-57.80745316,0.438638989
128060,New Jersey,workplaces_percent_change_from_baseline,60,0.005363227,0.004874232,0.908824482,0.091175518,0.001876801,0.004620612,0.002699881,0.002065086,0.009517867,0.010472723,-57.80745316,-57.80745316,0.438638989
128061,New Jersey,workplaces_percent_change_from_baseline,61,0.002949047,0.002666358,0.904142098,0.095857902,0.002061199,0.004982006,0.003022078,0.002279729,0.008895002,0.009838058,-57.80745316,-57.80745316,0.438638989
128062,New Jersey,workplaces_percent_change_from_baseline,62,0.007210186,0.006514343,0.903491767,0.096508233,0.00224077,0.005315595,0.003342708,0.002480123,0.008696614,0.00962556,-57.80745316,-57.80745316,0.438638989
128063,New Jersey,workplaces_percent_change_from_baseline,63,0.003627478,0.003232494,0.891113411,0.108886589,0.002415514,0.005622088,0.003660323,0.00271067,0.008276297,0.009287591,-57.80745316,-57.80745316,0.438638989
128064,New Jersey,workplaces_percent_change_from_baseline,64,-0.001338633,-0.00120079,0.897026779,0.102973221,0.002585432,0.005902193,0.003973535,0.002882223,0.007599362,0.008471723,-57.80745316,-57.80745316,0.438638989
128065,New Jersey,workplaces_percent_change_from_baseline,65,0.003220668,0.002877715,0.893514991,0.106485009,0.002750522,0.006156619,0.004281021,0.003078316,0.007284586,0.008152729,-57.80745316,-57.80745316,0.438638989
128066,New Jersey,workplaces_percent_change_from_baseline,66,0.001645399,0.001466497,0.891271349,0.108728651,0.002910785,0.006386073,0.00458152,0.003265879,0.006920955,0.007765262,-57.80745316,-57.80745316,0.438638989
128067,New Jersey,workplaces_percent_change_from_baseline,67,0.001336324,0.001190106,0.890581998,0.109418002,0.003066221,0.006591264,0.004873835,0.00344294,0.006583846,0.007392746,-57.80745316,-57.80745316,0.438638989
128068,New Jersey,workplaces_percent_change_from_baseline,68,0.004580758,0.004071795,0.888891137,0.111108863,0.003216829,0.0067729,0.005156831,0.003618924,0.006444288,0.007249806,-57.80745316,-57.80745316,0.438638989
128069,New Jersey,workplaces_percent_change_from_baseline,69,0.008457029,0.007462808,0.882438407,0.117561593,0.003362611,0.00693169,0.005429436,0.00381059,0.006497894,0.007363567,-57.80745316,-57.80745316,0.438638989
128070,New Jersey,workplaces_percent_change_from_baseline,70,0.016575651,0.014486548,0.873965522,0.126034478,0.003503566,0.007068341,0.005690641,0.004008815,0.006897327,0.00789199,-57.80745316,-57.80745316,0.438638989
128071,New Jersey,workplaces_percent_change_from_baseline,71,0.014205465,0.012123872,0.853465312,0.146534688,0.003639694,0.007183562,0.0059395,0.004264607,0.007337325,0.008597098,-57.80745316,-57.80745316,0.438638989
128072,New Jersey,workplaces_percent_change_from_baseline,72,0.006058698,0.005148184,0.849717779,0.150282221,0.003770995,0.007278062,0.006175132,0.004437938,0.007354093,0.008654748,-57.80745316,-57.80745316,0.438638989
128073,New Jersey,workplaces_percent_change_from_baseline,73,0.008823603,0.007439788,0.843168945,0.156831055,0.003897468,0.007352548,0.006396716,0.004622405,0.007404332,0.008781552,-57.80745316,-57.80745316,0.438638989
128074,New Jersey,workplaces_percent_change_from_baseline,74,0.008894125,0.007425155,0.834838203,0.165161797,0.004019115,0.007407729,0.006603495,0.004814244,0.007089258,0.008491774,-57.80745316,-57.80745316,0.438638989
128075,New Jersey,workplaces_percent_change_from_baseline,75,0.007184956,0.005951433,0.828318634,0.171681366,0.004135934,0.007444313,0.006794776,0.004993168,0.006702959,0.008092247,-57.80745316,-57.80745316,0.438638989
128076,New Jersey,workplaces_percent_change_from_baseline,76,0.005743832,0.004726802,0.822935337,0.177064663,0.004247927,0.007463009,0.006969928,0.005161921,0.006111195,0.007426094,-57.80745316,-57.80745316,0.438638989
128077,New Jersey,workplaces_percent_change_from_baseline,77,0.006189129,0.005068062,0.81886503,0.18113497,0.004355092,0.007464524,0.007128383,0.00531845,0.005380066,0.00657015,-57.80745316,-57.80745316,0.438638989
128078,New Jersey,workplaces_percent_change_from_baseline,78,0.006444596,0.005238163,0.812799214,0.187200786,0.004457431,0.007449567,0.007269636,0.005484049,0.005244315,0.006452165,-57.80745316,-57.80745316,0.438638989
128079,New Jersey,workplaces_percent_change_from_baseline,79,0.005892875,0.004763734,0.808388705,0.191611295,0.004554942,0.007418846,0.007393245,0.005634594,0.005276365,0.006527015,-57.80745316,-57.80745316,0.438638989
128080,New Jersey,workplaces_percent_change_from_baseline,80,0.004127248,0.003315302,0.803271746,0.196728254,0.004647627,0.00737307,0.007498831,0.005785871,0.005198418,0.006471556,-57.80745316,-57.80745316,0.438638989
128081,New Jersey,workplaces_percent_change_from_baseline,81,0.003448322,0.00276472,0.801758101,0.198241899,0.004735484,0.007312947,0.00758608,0.005906375,0.005203336,0.006489908,-57.80745316,-57.80745316,0.438638989
128082,New Jersey,workplaces_percent_change_from_baseline,82,0.003714321,0.002963071,0.797742306,0.202257694,0.004818514,0.007239185,0.007654737,0.006040189,0.005025773,0.006299995,-57.80745316,-57.80745316,0.438638989
128083,New Jersey,workplaces_percent_change_from_baseline,83,0.004077144,0.003244722,0.795831959,0.204168041,0.004896717,0.007152491,0.007704613,0.006152954,0.005026384,0.006315886,-57.80745316,-57.80745316,0.438638989
128084,New Jersey,workplaces_percent_change_from_baseline,84,0.007161976,0.005666934,0.791252863,0.208747137,0.004970093,0.007053576,0.007735581,0.006281296,0.00536977,0.006786415,-57.80745316,-57.80745316,0.438638989
128085,New Jersey,workplaces_percent_change_from_baseline,85,0.007597462,0.005960194,0.78449809,0.21550191,0.005038643,0.006943146,0.007747577,0.00642276,0.005523894,0.00704131,-57.80745316,-57.80745316,0.438638989
128086,New Jersey,workplaces_percent_change_from_baseline,86,0.00613538,0.004781501,0.779332474,0.220667526,0.005102365,0.006821911,0.0077406,0.006547096,0.005689645,0.007300664,-57.80745316,-57.80745316,0.438638989
128087,New Jersey,workplaces_percent_change_from_baseline,87,0.005428313,0.00420659,0.774935088,0.225064912,0.00516126,0.006690578,0.007714712,0.006660248,0.005840469,0.00753672,-57.80745316,-57.80745316,0.438638989
128088,New Jersey,workplaces_percent_change_from_baseline,88,0.005596442,0.004314405,0.770919294,0.229080706,0.005215328,0.006549856,0.007670038,0.006765076,0.005852599,0.007591715,-57.80745316,-57.80745316,0.438638989
128089,New Jersey,workplaces_percent_change_from_baseline,89,0.007534305,0.005773585,0.766306278,0.233693722,0.005264569,0.006400452,0.007606767,0.006870058,0.005768138,0.007527197,-57.80745316,-57.80745316,0.438638989
128090,New Jersey,workplaces_percent_change_from_baseline,90,0.00843025,0.006401697,0.759372123,0.240627877,0.005308983,0.006243076,0.007525149,0.006991279,0.005363896,0.007063593,-57.80745316,-57.80745316,0.438638989
128091,New Jersey,workplaces_percent_change_from_baseline,91,0.008486206,0.006394381,0.753502885,0.246497115,0.005348569,0.006078436,0.007425498,0.007098273,0.005077421,0.006738423,-57.80745316,-57.80745316,0.438638989
128092,New Jersey,workplaces_percent_change_from_baseline,92,-0.038197061,-0.02851729,0.746583362,0.253416638,0.005383329,0.005907239,0.007308192,0.00721062,0.003394147,0.00454624,-57.80745316,-57.80745316,0.438638989
128093,New Jersey,workplaces_percent_change_from_baseline,93,-0.036275713,-0.029402824,0.810537465,0.189462535,0.005413262,0.005730194,0.007173669,0.006678608,0.001552017,0.0019148,-57.80745316,-57.80745316,0.438638989
128094,New Jersey,workplaces_percent_change_from_baseline,94,0.006897515,0.005555183,0.80538901,0.19461099,0.005438368,0.00554801,0.007022435,0.006752473,0.001458518,0.001810949,-57.80745316,-57.80745316,0.438638989
128095,New Jersey,workplaces_percent_change_from_baseline,95,0.007662678,0.006125752,0.7994271,0.2005729,0.005458646,0.005361395,0.006855053,0.006828198,0.001467234,0.001835357,-57.80745316,-57.80745316,0.438638989
128096,New Jersey,workplaces_percent_change_from_baseline,96,0.006506846,0.005160824,0.793137505,0.206862495,0.005474098,0.005171056,0.006672153,0.006901827,0.001488935,0.001877273,-57.80745316,-57.80745316,0.438638989
128097,New Jersey,workplaces_percent_change_from_baseline,97,0.02093863,0.016522787,0.789105452,0.210894548,0.005484722,0.004977702,0.006474428,0.006950557,0.002061672,0.002612669,-57.80745316,-57.80745316,0.438638989
128098,New Jersey,workplaces_percent_change_from_baseline,98,0.033282713,0.025297922,0.760091931,0.239908069,0.00549052,0.004782042,0.006262631,0.007223495,0.003064659,0.004031959,-57.80745316,-57.80745316,0.438638989
128099,New Jersey,workplaces_percent_change_from_baseline,99,0.064813215,0.047865182,0.738509609,0.261490391,0.00549149,0.004584784,0.006037581,0.007435909,0.005219732,0.007067927,-57.80745316,-57.80745316,0.438638989
128100,New Jersey,workplaces_percent_change_from_baseline,100,0.05939974,0.039462904,0.664361566,0.335638434,0.005487634,0.004386636,0.00580016,0.008260011,0.007027112,0.01057724,-57.80745316,-57.80745316,0.438638989
128101,New Jersey,workplaces_percent_change_from_baseline,101,0.00586982,0.003871638,0.6595838,0.3404162,0.00547895,0.004188306,0.005551309,0.008306678,0.007082458,0.010737768,-57.80745316,-57.80745316,0.438638989
128102,New Jersey,workplaces_percent_change_from_baseline,102,0.005129309,0.003367998,0.65661829,0.34338171,0.00546544,0.003990502,0.005292038,0.008323618,0.007102704,0.010817098,-57.80745316,-57.80745316,0.438638989
128103,New Jersey,workplaces_percent_change_from_baseline,103,0.005016982,0.003275326,0.652847804,0.347152196,0.005447102,0.003793934,0.005023415,0.008343601,0.007104234,0.010881915,-57.80745316,-57.80745316,0.438638989
128104,New Jersey,workplaces_percent_change_from_baseline,104,0.000651867,0.000423757,0.650067639,0.349932361,0.005423937,0.003599308,0.004746573,0.00834365,0.006842076,0.010525175,-57.80745316,-57.80745316,0.438638989
128105,New Jersey,workplaces_percent_change_from_baseline,105,-0.000597697,-0.000389698,0.652000289,0.347999711,0.005395945,0.003407334,0.004462708,0.008275986,0.006524581,0.010007022,-57.80745316,-57.80745316,0.438638989
128106,New Jersey,workplaces_percent_change_from_baseline,106,0.004548475,0.002960361,0.650847036,0.349152964,0.005363126,0.00321872,0.004173079,0.008240226,0.006433524,0.009884848,-57.80745316,-57.80745316,0.438638989
128107,New Jersey,workplaces_percent_change_from_baseline,107,0.007482668,0.004834399,0.646079567,0.353920433,0.005325481,0.003034173,0.003879007,0.008242763,0.006464914,0.010006375,-57.80745316,-57.80745316,0.438638989
128108,New Jersey,workplaces_percent_change_from_baseline,108,0.007547897,0.004839547,0.641178238,0.358821762,0.005283008,0.002854403,0.003581879,0.008239531,0.006491172,0.010123818,-57.80745316,-57.80745316,0.438638989
128109,New Jersey,workplaces_percent_change_from_baseline,109,0.005573983,0.003547285,0.636400472,0.363599528,0.005235708,0.002680117,0.00328314,0.008227064,0.006379857,0.010024909,-57.80745316,-57.80745316,0.438638989
128110,New Jersey,workplaces_percent_change_from_baseline,110,0.00742936,0.004710836,0.634083667,0.365916333,0.005183581,0.002512025,0.002984302,0.008174916,0.006295313,0.009928206,-57.80745316,-57.80745316,0.438638989
128111,New Jersey,workplaces_percent_change_from_baseline,111,0.017639857,0.011059817,0.6269788,0.3730212,0.005126627,0.002350833,0.00268694,0.008176714,0.006528585,0.010412769,-57.80745316,-57.80745316,0.438638989
128112,New Jersey,workplaces_percent_change_from_baseline,112,0.0208826,0.0127794,0.611964034,0.388035966,0.005064845,0.00219725,0.002392688,0.008276378,0.00859342,0.014042361,-57.80745316,-57.80745316,0.438638989
128113,New Jersey,workplaces_percent_change_from_baseline,113,0.010820469,0.006507647,0.601419999,0.398580001,0.004998237,0.002051985,0.002103248,0.008310727,0.010388943,0.017274024,-57.80745316,-57.80745316,0.438638989
128114,New Jersey,workplaces_percent_change_from_baseline,114,0.003747777,0.002244726,0.598948741,0.401051259,0.004926802,0.001915747,0.001820382,0.008225749,0.010223421,0.017068941,-57.80745316,-57.80745316,0.438638989
128115,New Jersey,workplaces_percent_change_from_baseline,115,0.00362245,0.002162351,0.596930547,0.403069453,0.00485054,0.001789242,0.001545916,0.008125803,0.01002525,0.016794668,-57.80745316,-57.80745316,0.438638989
128116,New Jersey,workplaces_percent_change_from_baseline,116,0.004969885,0.002955213,0.594624039,0.405375961,0.004769451,0.001673179,0.001281737,0.008020951,0.00991497,0.016674351,-57.80745316,-57.80745316,0.438638989
128117,New Jersey,workplaces_percent_change_from_baseline,117,0.003702231,0.002188093,0.591020121,0.408979879,0.004683534,0.001568268,0.001029799,0.007924492,0.009198235,0.01556332,-57.80745316,-57.80745316,0.438638989
128118,New Jersey,workplaces_percent_change_from_baseline,118,-0.001409939,-0.000832213,0.590247853,0.409752147,0.004592791,0.001475215,0.000792116,0.007781122,0.007891728,0.013370194,-57.80745316,-57.80745316,0.438638989
128119,New Jersey,workplaces_percent_change_from_baseline,119,0.003642812,0.002159039,0.592684548,0.407315452,0.00449722,0.00139473,0.000570765,0.007587882,0.005606421,0.009459368,-57.80745316,-57.80745316,0.438638989
128120,New Jersey,workplaces_percent_change_from_baseline,120,0.00261847,0.001534239,0.585929776,0.414070224,0.004396823,0.00132752,0.000367887,0.00750401,0.003709988,0.006331796,-57.80745316,-57.80745316,0.438638989
128121,New Jersey,workplaces_percent_change_from_baseline,121,-0.004662822,-0.002749275,0.589616069,0.410383931,0.004291598,0.001274294,0.000185685,0.007278632,0.003378942,0.00573075,-57.80745316,-57.80745316,0.438638989
128122,New Jersey,workplaces_percent_change_from_baseline,122,0.000835692,0.000494252,0.591428325,0.408571675,0.004181547,0.00123576,2.64E-05,0.007070251,0.003235255,0.00547024,-57.80745316,-57.80745316,0.438638989
128123,New Jersey,workplaces_percent_change_from_baseline,123,0.004078387,0.002400651,0.588627566,0.411372434,0.004066668,0.001212627,-0.000107559,0.006908729,0.003191521,0.005421971,-57.80745316,-57.80745316,0.438638989
128124,New Jersey,workplaces_percent_change_from_baseline,124,0.003434067,0.002014517,0.586627023,0.413372977,0.003946962,0.001205602,-0.000213879,0.006728232,0.003271059,0.005576046,-57.80745316,-57.80745316,0.438638989
128125,New Jersey,workplaces_percent_change_from_baseline,125,0.00242594,0.001418201,0.584598532,0.415401468,0.00382243,0.001215394,-0.000290078,0.006538555,0.003361454,0.005750022,-57.80745316,-57.80745316,0.438638989
128126,New Jersey,workplaces_percent_change_from_baseline,126,0.003796244,0.002216212,0.583790621,0.416209379,0.00369307,0.001242711,-0.000333638,0.006326018,0.003324247,0.005694245,-57.80745316,-57.80745316,0.438638989
128127,New Jersey,workplaces_percent_change_from_baseline,127,0.008866498,0.005144042,0.580166109,0.419833891,0.003558883,0.001288262,-0.000341977,0.006134249,0.003339729,0.005756505,-57.80745316,-57.80745316,0.438638989
128128,New Jersey,workplaces_percent_change_from_baseline,128,0.010118602,0.005803044,0.573502538,0.426497462,0.003419869,0.001352755,-0.00031245,0.005963128,0.003387904,0.005907391,-57.80745316,-57.80745316,0.438638989
128129,New Jersey,workplaces_percent_change_from_baseline,129,0.004926057,0.002800759,0.568560021,0.431439979,0.003276028,0.001436897,-0.00024235,0.005761975,0.003350577,0.005893094,-57.80745316,-57.80745316,0.438638989
128130,New Jersey,workplaces_percent_change_from_baseline,130,0.000269383,0.000152983,0.567901019,0.432098981,0.00312736,0.001541398,-0.000128906,0.005506876,0.003122685,0.005498643,-57.80745316,-57.80745316,0.438638989
128131,New Jersey,workplaces_percent_change_from_baseline,131,-0.041138159,-0.023376926,0.568254056,0.431745944,0.002973865,0.001666966,3.07E-05,0.005233338,0.001400848,0.002465179,-57.80745316,-57.80745316,0.438638989
128132,New Jersey,workplaces_percent_change_from_baseline,132,-0.068950468,-0.042380741,0.614654871,0.385345129,0.002815543,0.001814308,0.000239409,0.00458069,-0.001357159,-0.002208002,-57.80745316,-57.80745316,0.438638989
128133,New Jersey,workplaces_percent_change_from_baseline,133,-0.042491121,-0.027747362,0.653015538,0.346984462,0.002652394,0.001984134,0.000500137,0.004061763,-0.00306991,-0.004701128,-57.80745316,-57.80745316,0.438638989
128134,New Jersey,workplaces_percent_change_from_baseline,134,-0.020290699,-0.013597804,0.670149595,0.329850405,0.002484418,0.002177151,0.00081592,0.003707259,-0.003862036,-0.005762947,-57.80745316,-57.80745316,0.438638989
128135,New Jersey,workplaces_percent_change_from_baseline,135,-0.010544568,-0.007172533,0.680211146,0.319788854,0.002311615,0.002394068,0.001189843,0.003398379,-0.004328781,-0.006363878,-57.80745316,-57.80745316,0.438638989
128136,New Jersey,workplaces_percent_change_from_baseline,136,-0.003851029,-0.002636009,0.68449466,0.31550534,0.002133985,0.002635592,0.001625057,0.003117606,-0.004608342,-0.006732473,-57.80745316,-57.80745316,0.438638989
128137,New Jersey,workplaces_percent_change_from_baseline,137,0.000665563,0.000456232,0.685483164,0.314516836,0.001951528,0.002902433,0.002124771,0.002846937,-0.004694935,-0.006849088,-57.80745316,-57.80745316,0.438638989
128138,New Jersey,workplaces_percent_change_from_baseline,138,0.030971626,0.021171652,0.683582196,0.316417804,0.001764243,0.003195299,0.00269226,0.00258088,-0.003594741,-0.005258682,-57.80745316,-57.80745316,0.438638989
128139,New Jersey,workplaces_percent_change_from_baseline,139,0.06718812,0.043211358,0.643139859,0.356860141,0.001572132,0.003514897,0.003330862,0.002444464,-0.001542125,-0.002397807,-57.80745316,-57.80745316,0.438638989
128140,New Jersey,workplaces_percent_change_from_baseline,140,0.049672806,0.029662587,0.597159479,0.402840521,0.001375194,0.003861936,0.004043977,0.002302892,-0.000135708,-0.000227256,-57.80745316,-57.80745316,0.438638989
128141,New Jersey,workplaces_percent_change_from_baseline,141,0.018624979,0.010873536,0.583814685,0.416185315,0.001173428,0.004237125,0.004835068,0.002009932,0.000545433,0.000934256,-57.80745316,-57.80745316,0.438638989
128142,New Jersey,workplaces_percent_change_from_baseline,142,0.010164265,0.005848644,0.575412407,0.424587593,0.000966836,0.004641171,0.005707662,0.001680248,0.000813152,0.001413164,-57.80745316,-57.80745316,0.438638989
128143,New Jersey,workplaces_percent_change_from_baseline,143,0.004895428,0.002800759,0.572117396,0.427882604,0.000755416,0.005074783,0.006665348,0.001320386,0.000833158,0.00145627,-57.80745316,-57.80745316,0.438638989
128144,New Jersey,workplaces_percent_change_from_baseline,144,0.003143913,0.001791436,0.569810888,0.430189112,0.000539169,0.00553867,0.007711779,0.000946225,0.000822004,0.00144259,-57.80745316,-57.80745316,0.438638989
128145,New Jersey,workplaces_percent_change_from_baseline,145,0.007431279,0.004224939,0.568534524,0.431465476,0.000318096,0.006033539,0.008850669,0.000559501,0.00096234,0.001692668,-57.80745316,-57.80745316,0.438638989
128146,New Jersey,workplaces_percent_change_from_baseline,146,0.012778788,0.007173513,0.561361011,0.438638989,9.22E-05,0.006560098,0.010085797,0.000164235,0.001210206,0.002155842,-57.80745316,-57.80745316,0.438638989
128542,New Mexico,workplaces_percent_change_from_baseline,42,0.003606073,0.003606073,1,0,0,0,0,0,0.003606073,0.003606073,-44.01746032,-44.01746032,0.377662698
128543,New Mexico,workplaces_percent_change_from_baseline,43,0.004523904,0.004507591,0.996393927,0.003606073,0.000352047,0.000335336,0.001846487,0.000353321,0.004056832,0.004071514,-44.01746032,-44.01746032,0.377662698
128544,New Mexico,workplaces_percent_change_from_baseline,44,0.00654998,0.006490931,0.990984818,0.009015182,0.000694537,0.000662844,0.003404994,0.000700855,0.004868198,0.004912485,-44.01746032,-44.01746032,0.377662698
128545,New Mexico,workplaces_percent_change_from_baseline,45,0.019067874,0.018751578,0.983412066,0.016587934,0.001027469,0.000982464,0.00469865,0.001044801,0.008339043,0.008479704,-44.01746032,-44.01746032,0.377662698
128546,New Mexico,workplaces_percent_change_from_baseline,46,0.022124731,0.021095525,0.953481663,0.046518337,0.001350845,0.001294132,0.005749785,0.00141675,0.010890339,0.011421656,-44.01746032,-44.01746032,0.377662698
128547,New Mexico,workplaces_percent_change_from_baseline,47,0.020305735,0.019112185,0.941221016,0.058778984,0.001664663,0.001597789,0.006579937,0.001768621,0.012260647,0.013026321,-44.01746032,-44.01746032,0.377662698
128548,New Mexico,workplaces_percent_change_from_baseline,48,0.020408967,0.018679456,0.915257293,0.084742707,0.001968924,0.001893372,0.007209851,0.002151224,0.01317762,0.014397722,-44.01746032,-44.01746032,0.377662698
128549,New Mexico,workplaces_percent_change_from_baseline,49,0.006702573,0.006058202,0.903862104,0.096137896,0.002263628,0.00218082,0.007659476,0.002504395,0.012287692,0.013594654,-44.01746032,-44.01746032,0.377662698
128550,New Mexico,workplaces_percent_change_from_baseline,50,0.000598922,0.000540911,0.903140889,0.096859111,0.002548774,0.002460071,0.007947967,0.002822122,0.010982495,0.012160334,-44.01746032,-44.01746032,0.377662698
128551,New Mexico,workplaces_percent_change_from_baseline,51,0,0,0.902780282,0.097219718,0.002824363,0.002731064,0.008093684,0.003128517,0.009884245,0.010948672,-44.01746032,-44.01746032,0.377662698
128552,New Mexico,workplaces_percent_change_from_baseline,52,-0.001597125,-0.001442429,0.903140889,0.096859111,0.003090395,0.002993738,0.008114194,0.003421831,0.008854547,0.009804171,-44.01746032,-44.01746032,0.377662698
128553,New Mexico,workplaces_percent_change_from_baseline,53,-0.000597253,-0.000540911,0.90566514,0.09433486,0.00334687,0.003248029,0.00802627,0.003695483,0.008071593,0.008912337,-44.01746032,-44.01746032,0.377662698
128554,New Mexico,workplaces_percent_change_from_baseline,54,0.003745905,0.003387133,0.904222711,0.095777289,0.003593788,0.003493878,0.00784589,0.00397445,0.007711249,0.008528042,-44.01746032,-44.01746032,0.377662698
128555,New Mexico,workplaces_percent_change_from_baseline,55,0.003768124,0.003387132,0.898890875,0.101109125,0.003831148,0.003731223,0.007588236,0.004262083,0.007402384,0.00823502,-44.01746032,-44.01746032,0.377662698
128556,New Mexico,workplaces_percent_change_from_baseline,56,0.001808163,0.001622733,0.897448446,0.102551554,0.004058951,0.003960002,0.0072677,0.004522768,0.007017074,0.007818916,-44.01746032,-44.01746032,0.377662698
128557,New Mexico,workplaces_percent_change_from_baseline,57,0.002013114,0.001803036,0.89564541,0.10435459,0.004277197,0.004180153,0.006897876,0.004775547,0.006691197,0.00747081,-44.01746032,-44.01746032,0.377662698
128558,New Mexico,workplaces_percent_change_from_baseline,58,0.001815457,0.001622733,0.893842373,0.106157627,0.004485885,0.004391615,0.006491565,0.005018654,0.006393052,0.007152326,-44.01746032,-44.01746032,0.377662698
128559,New Mexico,workplaces_percent_change_from_baseline,59,0.004040871,0.003606073,0.892399944,0.107600056,0.004685017,0.004594326,0.006060773,0.005249907,0.006238219,0.006990385,-44.01746032,-44.01746032,0.377662698
128560,New Mexico,workplaces_percent_change_from_baseline,60,0.005897391,0.005228805,0.886630228,0.113369772,0.004874591,0.004788225,0.005616714,0.005497885,0.006185092,0.006975955,-44.01746032,-44.01746032,0.377662698
128561,New Mexico,workplaces_percent_change_from_baseline,61,0.00844042,0.007443964,0.881942334,0.118057666,0.005054608,0.004973251,0.005169805,0.005731223,0.006248036,0.007084404,-44.01746032,-44.01746032,0.377662698
128562,New Mexico,workplaces_percent_change_from_baseline,62,0.009159674,0.007984875,0.8717423,0.1282577,0.005225068,0.005149341,0.004729671,0.005993821,0.006466976,0.007418449,-44.01746032,-44.01746032,0.377662698
128563,New Mexico,workplaces_percent_change_from_baseline,63,0.00687091,0.00595002,0.865972583,0.134027417,0.00538597,0.005316434,0.00430514,0.006219562,0.006539098,0.00755116,-44.01746032,-44.01746032,0.377662698
128564,New Mexico,workplaces_percent_change_from_baseline,64,0.007758672,0.006671234,0.85984226,0.14015774,0.005537315,0.00547447,0.003904249,0.00643992,0.006548113,0.007615481,-44.01746032,-44.01746032,0.377662698
128565,New Mexico,workplaces_percent_change_from_baseline,65,0.008062202,0.006874076,0.852630115,0.147369885,0.005679103,0.005623385,0.003534238,0.006660688,0.005954238,0.006983377,-44.01746032,-44.01746032,0.377662698
128566,New Mexico,workplaces_percent_change_from_baseline,66,0.005780369,0.004890736,0.846094108,0.153905892,0.005811334,0.005763119,0.003201554,0.006868425,0.005143998,0.0060797,-44.01746032,-44.01746032,0.377662698
128567,New Mexico,workplaces_percent_change_from_baseline,67,0.008129025,0.006851538,0.842848643,0.157151357,0.005934008,0.00589361,0.00291185,0.007040419,0.004530966,0.005375776,-44.01746032,-44.01746032,0.377662698
128568,New Mexico,workplaces_percent_change_from_baseline,68,0.020102116,0.016732821,0.832391032,0.167608968,0.006047124,0.006014796,0.002669984,0.007264764,0.004433634,0.005326384,-44.01746032,-44.01746032,0.377662698
128569,New Mexico,workplaces_percent_change_from_baseline,69,0.015327149,0.012405534,0.809383001,0.190616999,0.006150683,0.006126617,0.00248002,0.007599225,0.004751001,0.005869904,-44.01746032,-44.01746032,0.377662698
128570,New Mexico,workplaces_percent_change_from_baseline,70,0.004911811,0.00396668,0.807579965,0.192420035,0.006244685,0.00622901,0.002345227,0.00773259,0.004922289,0.006095111,-44.01746032,-44.01746032,0.377662698
128571,New Mexico,workplaces_percent_change_from_baseline,71,0.006524184,0.005228805,0.801449641,0.198550359,0.00632913,0.006321913,0.002268083,0.007897102,0.005183729,0.006467942,-44.01746032,-44.01746032,0.377662698
128572,New Mexico,workplaces_percent_change_from_baseline,72,0.005626555,0.004485053,0.797122354,0.202877646,0.006404017,0.006405266,0.002250266,0.00803392,0.005480103,0.006874859,-44.01746032,-44.01746032,0.377662698
128573,New Mexico,workplaces_percent_change_from_baseline,73,0.005432001,0.004304749,0.792479536,0.207520464,0.006469347,0.006479007,0.002292666,0.008163425,0.005722387,0.007220863,-44.01746032,-44.01746032,0.377662698
