,State,Mobility Type,t,Observed h(t),Fitted h(t)
18582,North Dakota,transit_stations_percent_change_from_baseline,19,0.027926803,0.028611385216219427
18583,North Dakota,transit_stations_percent_change_from_baseline,20,0.028618056,0.02884901963601188
18584,North Dakota,transit_stations_percent_change_from_baseline,21,0.029022674,0.028795085212588924
18585,North Dakota,transit_stations_percent_change_from_baseline,22,0.028631098,0.028432407533551567
18586,North Dakota,transit_stations_percent_change_from_baseline,23,0.027670944,0.027751852240357217
18587,North Dakota,transit_stations_percent_change_from_baseline,24,0.026831828,0.02675424999456017
18588,North Dakota,transit_stations_percent_change_from_baseline,25,0.024950848,0.025451962007449154
18589,North Dakota,transit_stations_percent_change_from_baseline,26,0.02369313,0.0238698474330002
18590,North Dakota,transit_stations_percent_change_from_baseline,27,0.022143964,0.022045402842372424
18591,North Dakota,transit_stations_percent_change_from_baseline,28,0.020745439,0.020027890277930935
18592,North Dakota,transit_stations_percent_change_from_baseline,29,0.018607445,0.017876358193149405
18593,North Dakota,transit_stations_percent_change_from_baseline,30,0.016720019,0.01565658576407241
18594,North Dakota,transit_stations_percent_change_from_baseline,31,0.014726261,0.013437133018399564
18595,North Dakota,transit_stations_percent_change_from_baseline,32,0.012742446,0.011284834625142117
18596,North Dakota,transit_stations_percent_change_from_baseline,33,0.010247419,0.009260204289044527
18597,North Dakota,transit_stations_percent_change_from_baseline,34,0.007109312,0.007413287795738407
18598,North Dakota,transit_stations_percent_change_from_baseline,35,0.003753433,0.005780490043265514
18599,North Dakota,transit_stations_percent_change_from_baseline,36,0.0,0.004382793495120996
18600,North Dakota,workplaces_percent_change_from_baseline,0,0.0,0.0
18601,North Dakota,workplaces_percent_change_from_baseline,1,0.00138783,0.0011416982743252028
18602,North Dakota,workplaces_percent_change_from_baseline,2,0.002717494,0.002283332130604318
18603,North Dakota,workplaces_percent_change_from_baseline,3,0.004101548,0.0034246131890410575
18604,North Dakota,workplaces_percent_change_from_baseline,4,0.005393588,0.004564847699768456
18605,North Dakota,workplaces_percent_change_from_baseline,5,0.006921093,0.005702776011489172
18606,North Dakota,workplaces_percent_change_from_baseline,6,0.008140531,0.006836424517259211
18607,North Dakota,workplaces_percent_change_from_baseline,7,0.009189666,0.007962969116001205
18608,North Dakota,workplaces_percent_change_from_baseline,8,0.010193079,0.009078611868938647
18609,North Dakota,workplaces_percent_change_from_baseline,9,0.011076829,0.010178474403856833
18610,North Dakota,workplaces_percent_change_from_baseline,10,0.012030514,0.011256513243080895
18611,North Dakota,workplaces_percent_change_from_baseline,11,0.012946311,0.012305463691084942
18612,North Dakota,workplaces_percent_change_from_baseline,12,0.013618846,0.013316820172129767
18613,North Dakota,workplaces_percent_change_from_baseline,13,0.014443952,0.014280861848959317
18614,North Dakota,workplaces_percent_change_from_baseline,14,0.015062899,0.015186732827923915
18615,North Dakota,workplaces_percent_change_from_baseline,15,0.015767935,0.01602258608061039
18616,North Dakota,workplaces_percent_change_from_baseline,16,0.016475317,0.01677579918781754
18617,North Dakota,workplaces_percent_change_from_baseline,17,0.016710291,0.01743326794370557
18618,North Dakota,workplaces_percent_change_from_baseline,18,0.01730631,0.017981780583695397
18619,North Dakota,workplaces_percent_change_from_baseline,19,0.017914281,0.01840847082428197
18620,North Dakota,workplaces_percent_change_from_baseline,20,0.017888996,0.01870134203991366
18621,North Dakota,workplaces_percent_change_from_baseline,21,0.017985231,0.01884984791630847
18622,North Dakota,workplaces_percent_change_from_baseline,22,0.018104837,0.018845507165606883
18623,North Dakota,workplaces_percent_change_from_baseline,23,0.017775686,0.01868252193657606
18624,North Dakota,workplaces_percent_change_from_baseline,24,0.017814959,0.01835836219065504
18625,North Dakota,workplaces_percent_change_from_baseline,25,0.017217916,0.017874272516920885
18626,North Dakota,workplaces_percent_change_from_baseline,26,0.016851277,0.017235654714548458
18627,North Dakota,workplaces_percent_change_from_baseline,27,0.016625468,0.01645228006194012
18628,North Dakota,workplaces_percent_change_from_baseline,28,0.016254584,0.015538290429504348
18629,North Dakota,workplaces_percent_change_from_baseline,29,0.015136985,0.014511957827953692
18630,North Dakota,workplaces_percent_change_from_baseline,30,0.014226638,0.013395187608166582
18631,North Dakota,workplaces_percent_change_from_baseline,31,0.013129657,0.012212770614981511
18632,North Dakota,workplaces_percent_change_from_baseline,32,0.012288155,0.01099141261536121
18633,North Dakota,workplaces_percent_change_from_baseline,33,0.011080546,0.009758592973894031
18634,North Dakota,workplaces_percent_change_from_baseline,34,0.00956173,0.008541325958774012
18635,North Dakota,workplaces_percent_change_from_baseline,35,0.007954853,0.0073649141176182036
18636,North Dakota,workplaces_percent_change_from_baseline,36,0.006275583,0.006251790992668529
18637,North Dakota,workplaces_percent_change_from_baseline,37,0.004356864,0.005220547954043471
18638,North Dakota,workplaces_percent_change_from_baseline,38,0.00220232,0.004285226300493697
18639,North Dakota,workplaces_percent_change_from_baseline,39,0.0,0.003454931817019331
18640,Ohio,grocery_and_pharmacy_percent_change_from_baseline,0,0.0,0.0
18641,Ohio,grocery_and_pharmacy_percent_change_from_baseline,1,0.000231024,0.0002749609464965839
18642,Ohio,grocery_and_pharmacy_percent_change_from_baseline,2,0.000472676,0.0005499218919521789
18643,Ohio,grocery_and_pharmacy_percent_change_from_baseline,3,0.000725786,0.0008248828263096003
18644,Ohio,grocery_and_pharmacy_percent_change_from_baseline,4,0.00100841,0.0010998437073219387
18645,Ohio,grocery_and_pharmacy_percent_change_from_baseline,5,0.001324662,0.0013748044184780364
18646,Ohio,grocery_and_pharmacy_percent_change_from_baseline,6,0.001578906,0.0016497647062327539
18647,Ohio,grocery_and_pharmacy_percent_change_from_baseline,7,0.00189621,0.0019247240952620175
18648,Ohio,grocery_and_pharmacy_percent_change_from_baseline,8,0.002155112,0.0021996817807132525
18649,Ohio,grocery_and_pharmacy_percent_change_from_baseline,9,0.002406337,0.002474636496582226
18650,Ohio,grocery_and_pharmacy_percent_change_from_baseline,10,0.002617175,0.002749586359461306
18651,Ohio,grocery_and_pharmacy_percent_change_from_baseline,11,0.00281194,0.003024528686991126
18652,Ohio,grocery_and_pharmacy_percent_change_from_baseline,12,0.003145227,0.003299459790417936
18653,Ohio,grocery_and_pharmacy_percent_change_from_baseline,13,0.003010151,0.003574374740718832
18654,Ohio,grocery_and_pharmacy_percent_change_from_baseline,14,0.003087708,0.003849267107810885
18655,Ohio,grocery_and_pharmacy_percent_change_from_baseline,15,0.003291515,0.004124128672410996
18656,Ohio,grocery_and_pharmacy_percent_change_from_baseline,16,0.003475223,0.004398949110163728
18657,Ohio,grocery_and_pharmacy_percent_change_from_baseline,17,0.003697746,0.004673715647706578
18658,Ohio,grocery_and_pharmacy_percent_change_from_baseline,18,0.003716423,0.004948412690398166
18659,Ohio,grocery_and_pharmacy_percent_change_from_baseline,19,0.00377687,0.005223021421496622
18660,Ohio,grocery_and_pharmacy_percent_change_from_baseline,20,0.004417421,0.0054975193726449646
18661,Ohio,grocery_and_pharmacy_percent_change_from_baseline,21,0.004787545,0.005771879965599427
18662,Ohio,grocery_and_pharmacy_percent_change_from_baseline,22,0.0050158,0.0060460720252275306
18663,Ohio,grocery_and_pharmacy_percent_change_from_baseline,23,0.0051539,0.006320059263907309
18664,Ohio,grocery_and_pharmacy_percent_change_from_baseline,24,0.005225361,0.006593799737579593
18665,Ohio,grocery_and_pharmacy_percent_change_from_baseline,25,0.005619341,0.006867245273843882
18666,Ohio,grocery_and_pharmacy_percent_change_from_baseline,26,0.005807343,0.007140340872647436
18667,Ohio,grocery_and_pharmacy_percent_change_from_baseline,27,0.005967819,0.007413024080299173
18668,Ohio,grocery_and_pharmacy_percent_change_from_baseline,28,0.006256893,0.007685224337747098
18669,Ohio,grocery_and_pharmacy_percent_change_from_baseline,29,0.006578933,0.007956862304293065
18670,Ohio,grocery_and_pharmacy_percent_change_from_baseline,30,0.006811779,0.008227849158183836
18671,Ohio,grocery_and_pharmacy_percent_change_from_baseline,31,0.007192003,0.008498085875815492
18672,Ohio,grocery_and_pharmacy_percent_change_from_baseline,32,0.007656741,0.008767462491621499
18673,Ohio,grocery_and_pharmacy_percent_change_from_baseline,33,0.008170086,0.00903585734108559
18674,Ohio,grocery_and_pharmacy_percent_change_from_baseline,34,0.008821397,0.009303136289731338
18675,Ohio,grocery_and_pharmacy_percent_change_from_baseline,35,0.009200842,0.009569151951392879
18676,Ohio,grocery_and_pharmacy_percent_change_from_baseline,36,0.009660295,0.009833742899567434
18677,Ohio,grocery_and_pharmacy_percent_change_from_baseline,37,0.010408219,0.010096732876191557
18678,Ohio,grocery_and_pharmacy_percent_change_from_baseline,38,0.01097849,0.010357930002770419
18679,Ohio,grocery_and_pharmacy_percent_change_from_baseline,39,0.011102268,0.010617125999423174
18680,Ohio,grocery_and_pharmacy_percent_change_from_baseline,40,0.012053976,0.010874095418087659
18681,Ohio,grocery_and_pharmacy_percent_change_from_baseline,41,0.012800276,0.011128594896853031
18682,Ohio,grocery_and_pharmacy_percent_change_from_baseline,42,0.012110911,0.011380362443157854
18683,Ohio,grocery_and_pharmacy_percent_change_from_baseline,43,0.012211322,0.011629116754400284
18684,Ohio,grocery_and_pharmacy_percent_change_from_baseline,44,0.012254599,0.011874556585352587
18685,Ohio,grocery_and_pharmacy_percent_change_from_baseline,45,0.012059268,0.01211636017264816
18686,Ohio,grocery_and_pharmacy_percent_change_from_baseline,46,0.011921665,0.012354184727508757
18687,Ohio,grocery_and_pharmacy_percent_change_from_baseline,47,0.011318331,0.012587666008793453
18688,Ohio,grocery_and_pharmacy_percent_change_from_baseline,48,0.011110713,0.012816417989368178
18689,Ohio,grocery_and_pharmacy_percent_change_from_baseline,49,0.011363467,0.0130400326297024
18690,Ohio,grocery_and_pharmacy_percent_change_from_baseline,50,0.011278555,0.01325807977348216
18691,Ohio,grocery_and_pharmacy_percent_change_from_baseline,51,0.011523935,0.013470107180868326
18692,Ohio,grocery_and_pharmacy_percent_change_from_baseline,52,0.011979474,0.01367564071580503
18693,Ohio,grocery_and_pharmacy_percent_change_from_baseline,53,0.012569028,0.013874184704472398
18694,Ohio,grocery_and_pharmacy_percent_change_from_baseline,54,0.012918893,0.014065222482553779
18695,Ohio,grocery_and_pharmacy_percent_change_from_baseline,55,0.013863408,0.014248217149421477
18696,Ohio,grocery_and_pharmacy_percent_change_from_baseline,56,0.014499441,0.014422612547604779
18697,Ohio,grocery_and_pharmacy_percent_change_from_baseline,57,0.015166176,0.01458783448595496
18698,Ohio,grocery_and_pharmacy_percent_change_from_baseline,58,0.015312859,0.014743292224727065
18699,Ohio,grocery_and_pharmacy_percent_change_from_baseline,59,0.015455355,0.01488838024031795
18700,Ohio,grocery_and_pharmacy_percent_change_from_baseline,60,0.014926115,0.0150224802865933
18701,Ohio,grocery_and_pharmacy_percent_change_from_baseline,61,0.014771927,0.015144963768560974
18702,Ohio,grocery_and_pharmacy_percent_change_from_baseline,62,0.014356777,0.01525519444256095
18703,Ohio,grocery_and_pharmacy_percent_change_from_baseline,63,0.015139963,0.01535253145510148
18704,Ohio,grocery_and_pharmacy_percent_change_from_baseline,64,0.015593253,0.015436332729935975
18705,Ohio,grocery_and_pharmacy_percent_change_from_baseline,65,0.01625945,0.015505958709907692
18706,Ohio,grocery_and_pharmacy_percent_change_from_baseline,66,0.016385156,0.015560776456456742
18707,Ohio,grocery_and_pharmacy_percent_change_from_baseline,67,0.017190373,0.01560016410545815
18708,Ohio,grocery_and_pharmacy_percent_change_from_baseline,68,0.017531131,0.015623515673222269
18709,Ohio,grocery_and_pharmacy_percent_change_from_baseline,69,0.017531969,0.015630246201030238
18710,Ohio,grocery_and_pharmacy_percent_change_from_baseline,70,0.017471392,0.015619797220500577
18711,Ohio,grocery_and_pharmacy_percent_change_from_baseline,71,0.016902359,0.015591642515406356
18712,Ohio,grocery_and_pharmacy_percent_change_from_baseline,72,0.015942519,0.01554529414832073
18713,Ohio,grocery_and_pharmacy_percent_change_from_baseline,73,0.016043313,0.015480308712715784
18714,Ohio,grocery_and_pharmacy_percent_change_from_baseline,74,0.015824813,0.015396293762952413
18715,Ohio,grocery_and_pharmacy_percent_change_from_baseline,75,0.015236714,0.015292914366076346
18716,Ohio,grocery_and_pharmacy_percent_change_from_baseline,76,0.014774481,0.015169899710603597
18717,Ohio,grocery_and_pharmacy_percent_change_from_baseline,77,0.014232762,0.015027049698689125
18718,Ohio,grocery_and_pharmacy_percent_change_from_baseline,78,0.014311211,0.01486424143940591
18719,Ohio,grocery_and_pharmacy_percent_change_from_baseline,79,0.014233198,0.014681435552524602
18720,Ohio,grocery_and_pharmacy_percent_change_from_baseline,80,0.014036504,0.014478682184411125
18721,Ohio,grocery_and_pharmacy_percent_change_from_baseline,81,0.014172748,0.01425612663070924
18722,Ohio,grocery_and_pharmacy_percent_change_from_baseline,82,0.014930888,0.014014014454626687
18723,Ohio,grocery_and_pharmacy_percent_change_from_baseline,83,0.015236541,0.013752695985194472
18724,Ohio,grocery_and_pharmacy_percent_change_from_baseline,84,0.014578039,0.013472630077124497
18725,Ohio,grocery_and_pharmacy_percent_change_from_baseline,85,0.013731307,0.013174387013162564
18726,Ohio,grocery_and_pharmacy_percent_change_from_baseline,86,0.013308789,0.012858650431422912
18727,Ohio,grocery_and_pharmacy_percent_change_from_baseline,87,0.012914691,0.012526218164384371
18728,Ohio,grocery_and_pharmacy_percent_change_from_baseline,88,0.012054497,0.012178001883282115
18729,Ohio,grocery_and_pharmacy_percent_change_from_baseline,89,0.0108429,0.011815025451756401
18730,Ohio,grocery_and_pharmacy_percent_change_from_baseline,90,0.010103703,0.011438421905977445
18731,Ohio,grocery_and_pharmacy_percent_change_from_baseline,91,0.010151382,0.011049428995136657
18732,Ohio,grocery_and_pharmacy_percent_change_from_baseline,92,0.01017264,0.010649383236179193
18733,Ohio,grocery_and_pharmacy_percent_change_from_baseline,93,0.010491888,0.010239712459846805
18734,Ohio,grocery_and_pharmacy_percent_change_from_baseline,94,0.011471197,0.009821926851291378
18735,Ohio,grocery_and_pharmacy_percent_change_from_baseline,95,0.013348049,0.009397608517371016
18736,Ohio,grocery_and_pharmacy_percent_change_from_baseline,96,0.012277812,0.008968399643787598
18737,Ohio,grocery_and_pharmacy_percent_change_from_baseline,97,0.010989589,0.008535989337872089
18738,Ohio,grocery_and_pharmacy_percent_change_from_baseline,98,0.010366212,0.008102099286346729
18739,Ohio,grocery_and_pharmacy_percent_change_from_baseline,99,0.009417595,0.007668468390947126
18740,Ohio,grocery_and_pharmacy_percent_change_from_baseline,100,0.008467865,0.007236836577422844
18741,Ohio,grocery_and_pharmacy_percent_change_from_baseline,101,0.007038519,0.006808928004116815
18742,Ohio,grocery_and_pharmacy_percent_change_from_baseline,102,0.005746664,0.006386433923963183
18743,Ohio,grocery_and_pharmacy_percent_change_from_baseline,103,0.005533188,0.005970995477227412
18744,Ohio,grocery_and_pharmacy_percent_change_from_baseline,104,0.005369517,0.005564186710551565
18745,Ohio,grocery_and_pharmacy_percent_change_from_baseline,105,0.004967942,0.005167498129834631
18746,Ohio,grocery_and_pharmacy_percent_change_from_baseline,106,0.004637767,0.0047823210992616405
18747,Ohio,grocery_and_pharmacy_percent_change_from_baseline,107,0.004185807,0.004409933395649581
18748,Ohio,grocery_and_pharmacy_percent_change_from_baseline,108,0.003739033,0.004051486215668857
18749,Ohio,grocery_and_pharmacy_percent_change_from_baseline,109,0.003331634,0.0037079929131541094
18750,Ohio,grocery_and_pharmacy_percent_change_from_baseline,110,0.002883833,0.0033803197146605934
18751,Ohio,grocery_and_pharmacy_percent_change_from_baseline,111,0.002352422,0.003069178624004916
18752,Ohio,grocery_and_pharmacy_percent_change_from_baseline,112,0.001891001,0.0027751226814455854
18753,Ohio,grocery_and_pharmacy_percent_change_from_baseline,113,0.001411805,0.002498543691450812
18754,Ohio,grocery_and_pharmacy_percent_change_from_baseline,114,0.000925026,0.002239672476038523
18755,Ohio,grocery_and_pharmacy_percent_change_from_baseline,115,0.000457486,0.0019985816501232674
18756,Ohio,grocery_and_pharmacy_percent_change_from_baseline,116,0.0,0.0017751908530807374
18757,Ohio,parks_percent_change_from_baseline,0,0.0,0.0
18758,Ohio,parks_percent_change_from_baseline,1,0.000411868,0.0008132469157839822
18759,Ohio,parks_percent_change_from_baseline,2,0.000816446,0.001549600755261574
18760,Ohio,parks_percent_change_from_baseline,3,0.001213734,0.0022338522907422967
18761,Ohio,parks_percent_change_from_baseline,4,0.001603732,0.0028761193768048667
18762,Ohio,parks_percent_change_from_baseline,5,0.001986441,0.003482612769294321
18763,Ohio,parks_percent_change_from_baseline,6,0.002605157,0.004057698027322885
18764,Ohio,parks_percent_change_from_baseline,7,0.003193739,0.004604678918416155
18765,Ohio,parks_percent_change_from_baseline,8,0.003859964,0.005126176258533499
18766,Ohio,parks_percent_change_from_baseline,9,0.004259009,0.005624338437397561
18767,Ohio,parks_percent_change_from_baseline,10,0.004665183,0.00610096974377013
18768,Ohio,parks_percent_change_from_baseline,11,0.005004824,0.0065576139666299275
18769,Ohio,parks_percent_change_from_baseline,12,0.005359609,0.00699561167336157
18770,Ohio,parks_percent_change_from_baseline,13,0.005671051,0.007416141036587692
18771,Ohio,parks_percent_change_from_baseline,14,0.005640202,0.007820247878971776
18772,Ohio,parks_percent_change_from_baseline,15,0.005933812,0.008208868373498027
18773,Ohio,parks_percent_change_from_baseline,16,0.006405838,0.008582846577996125
18774,Ohio,parks_percent_change_from_baseline,17,0.006958042,0.008942948236852566
18775,Ohio,parks_percent_change_from_baseline,18,0.00777347,0.009289871822305272
18776,Ohio,parks_percent_change_from_baseline,19,0.008142844,0.009624257493171045
18777,Ohio,parks_percent_change_from_baseline,20,0.009016401,0.009946694454690262
18778,Ohio,parks_percent_change_from_baseline,21,0.010799192,0.010257727071763012
18779,Ohio,parks_percent_change_from_baseline,22,0.012835255,0.010557859996829535
18780,Ohio,parks_percent_change_from_baseline,23,0.013071532,0.010847562509294011
18781,Ohio,parks_percent_change_from_baseline,24,0.013358704,0.011127272217050026
18782,Ohio,parks_percent_change_from_baseline,25,0.013734504,0.011397398236742318
18783,Ohio,parks_percent_change_from_baseline,26,0.014964412,0.011658323944193456
18784,Ohio,parks_percent_change_from_baseline,27,0.01405901,0.011910409367440927
18785,Ohio,parks_percent_change_from_baseline,28,0.012010311,0.012153993280356077
18786,Ohio,parks_percent_change_from_baseline,29,0.011390113,0.012389395043655424
18787,Ohio,parks_percent_change_from_baseline,30,0.011875396,0.01261691623141846
18788,Ohio,parks_percent_change_from_baseline,31,0.011815269,0.012836842074385322
18789,Ohio,parks_percent_change_from_baseline,32,0.011563813,0.013049442745878274
18790,Ohio,parks_percent_change_from_baseline,33,0.011844879,0.013254974511846476
18791,Ohio,parks_percent_change_from_baseline,34,0.012047007,0.01345368076303018
18792,Ohio,parks_percent_change_from_baseline,35,0.012459059,0.013645792944395415
18793,Ohio,parks_percent_change_from_baseline,36,0.012358148,0.01383153139466407
18794,Ohio,parks_percent_change_from_baseline,37,0.012307649,0.014011106106850572
18795,Ohio,parks_percent_change_from_baseline,38,0.013898795,0.014184717419132613
18796,Ohio,parks_percent_change_from_baseline,39,0.01569451,0.014352556644065498
18797,Ohio,parks_percent_change_from_baseline,40,0.015377901,0.01451480664304705
18798,Ohio,parks_percent_change_from_baseline,41,0.015769338,0.01467164235201357
18799,Ohio,parks_percent_change_from_baseline,42,0.01701992,0.014823231263564218
18800,Ohio,parks_percent_change_from_baseline,43,0.017279203,0.014969733870047491
18801,Ohio,parks_percent_change_from_baseline,44,0.017341498,0.015111304071577675
18802,Ohio,parks_percent_change_from_baseline,45,0.015896409,0.015248089552465507
18803,Ohio,parks_percent_change_from_baseline,46,0.015651371,0.01538023212913178
18804,Ohio,parks_percent_change_from_baseline,47,0.017264066,0.015507868072214999
18805,Ohio,parks_percent_change_from_baseline,48,0.020389424,0.015631128405274645
18806,Ohio,parks_percent_change_from_baseline,49,0.018255188,0.015750139182223396
18807,Ohio,parks_percent_change_from_baseline,50,0.020427611,0.015865021745387974
18808,Ohio,parks_percent_change_from_baseline,51,0.022367785,0.015975892965894738
18809,Ohio,parks_percent_change_from_baseline,52,0.025574314,0.016082865467897486
18810,Ohio,parks_percent_change_from_baseline,53,0.022594332,0.01618604783800867
18811,Ohio,parks_percent_change_from_baseline,54,0.019900453,0.01628554482115726
18812,Ohio,parks_percent_change_from_baseline,55,0.018718795,0.016381457503975058
18813,Ohio,parks_percent_change_from_baseline,56,0.018746523,0.01647388348670588
18814,Ohio,parks_percent_change_from_baseline,57,0.016591313,0.01656291704453645
18815,Ohio,parks_percent_change_from_baseline,58,0.015912828,0.016648649279163645
18816,Ohio,parks_percent_change_from_baseline,59,0.014373259,0.016731168261337016
18817,Ohio,parks_percent_change_from_baseline,60,0.014593866,0.016810559165048398
18818,Ohio,parks_percent_change_from_baseline,61,0.014046481,0.016886904393980443
18819,Ohio,parks_percent_change_from_baseline,62,0.013844724,0.016960283700771843
18820,Ohio,parks_percent_change_from_baseline,63,0.014653606,0.017030774299608878
18821,Ohio,parks_percent_change_from_baseline,64,0.016465639,0.017098450972609328
18822,Ohio,parks_percent_change_from_baseline,65,0.016360058,0.01716338617042591
18823,Ohio,parks_percent_change_from_baseline,66,0.017054305,0.017225650107460747
18824,Ohio,parks_percent_change_from_baseline,67,0.016573648,0.01728531085205088
18825,Ohio,parks_percent_change_from_baseline,68,0.019148393,0.017342434411955626
18826,Ohio,parks_percent_change_from_baseline,69,0.020787156,0.017397084815450693
18827,Ohio,parks_percent_change_from_baseline,70,0.017397662,0.017449324188309998
18828,Ohio,parks_percent_change_from_baseline,71,0.017730271,0.017499212826934694
18829,Ohio,parks_percent_change_from_baseline,72,0.019455325,0.017546809267869185
18830,Ohio,parks_percent_change_from_baseline,73,0.018503504,0.017592170353925997
18831,Ohio,parks_percent_change_from_baseline,74,0.018235501,0.017635351297124967
18832,Ohio,parks_percent_change_from_baseline,75,0.017590475,0.01767640573863745
18833,Ohio,parks_percent_change_from_baseline,76,0.019272156,0.017715385805912243
18834,Ohio,parks_percent_change_from_baseline,77,0.024382773,0.017752342167147724
18835,Ohio,parks_percent_change_from_baseline,78,0.022310692,0.017787324083262945
18836,Ohio,parks_percent_change_from_baseline,79,0.019520941,0.017820379457510062
18837,Ohio,parks_percent_change_from_baseline,80,0.021585016,0.017851554882860565
18838,Ohio,parks_percent_change_from_baseline,81,0.026199783,0.017880895687289025
18839,Ohio,parks_percent_change_from_baseline,82,0.022918093,0.017908445977069743
18840,Ohio,parks_percent_change_from_baseline,83,0.017128117,0.017934248678194147
18841,Ohio,parks_percent_change_from_baseline,84,0.015196367,0.01795834557600961
18842,Ohio,parks_percent_change_from_baseline,85,0.01351086,0.0179807773531742
18843,Ohio,parks_percent_change_from_baseline,86,0.014222322,0.018001583626015522
18844,Ohio,parks_percent_change_from_baseline,87,0.014733342,0.018020802979376534
18845,Ohio,parks_percent_change_from_baseline,88,0.013159476,0.018038473000025933
18846,Ohio,parks_percent_change_from_baseline,89,0.013366074,0.018054630308705952
18847,Ohio,parks_percent_change_from_baseline,90,0.0155988,0.018069310590886112
18848,Ohio,parks_percent_change_from_baseline,91,0.016639554,0.018082548626287092
18849,Ohio,parks_percent_change_from_baseline,92,0.016074835,0.01809437831723534
18850,Ohio,parks_percent_change_from_baseline,93,0.014130955,0.01810483271590536
18851,Ohio,parks_percent_change_from_baseline,94,0.012372094,0.018113944050503213
18852,Ohio,parks_percent_change_from_baseline,95,0.01252552,0.01812174375044183
18853,Ohio,parks_percent_change_from_baseline,96,0.012567859,0.018128262470555774
18854,Ohio,parks_percent_change_from_baseline,97,0.012194651,0.018133530114400425
18855,Ohio,parks_percent_change_from_baseline,98,0.013553862,0.018137575856677968
18856,Ohio,parks_percent_change_from_baseline,99,0.018882649,0.01814042816483033
18857,Ohio,parks_percent_change_from_baseline,100,0.024816432,0.018142114819836987
18858,Ohio,parks_percent_change_from_baseline,101,0.032121615,0.018142662936253374
18859,Ohio,parks_percent_change_from_baseline,102,0.031657886,0.018142098981523955
18860,Ohio,parks_percent_change_from_baseline,103,0.028281392,0.018140448794601877
18861,Ohio,parks_percent_change_from_baseline,104,0.028322144,0.018137737603905774
18862,Ohio,parks_percent_change_from_baseline,105,0.024118602,0.018133990044642483
18863,Ohio,parks_percent_change_from_baseline,106,0.018220272,0.018129230175522894
18864,Ohio,parks_percent_change_from_baseline,107,0.017564269,0.01812348149489708
18865,Ohio,parks_percent_change_from_baseline,108,0.014328833,0.01811676695633302
18866,Ohio,parks_percent_change_from_baseline,109,0.012078138,0.018109108983662567
18867,Ohio,parks_percent_change_from_baseline,110,0.014230034,0.018100529485516607
18868,Ohio,parks_percent_change_from_baseline,111,0.012137338,0.018091049869370646
18869,Ohio,parks_percent_change_from_baseline,112,0.008164455,0.018080691055120834
18870,Ohio,parks_percent_change_from_baseline,113,0.004118676,0.018069473488209465
18871,Ohio,parks_percent_change_from_baseline,114,0.0,0.018057417152318206
18872,Ohio,residential_percent_change_from_baseline,0,0.0,0.0
18873,Ohio,residential_percent_change_from_baseline,1,0.000421784,0.0028850174852202114
18874,Ohio,residential_percent_change_from_baseline,2,0.000839843,0.005770026439640358
18875,Ohio,residential_percent_change_from_baseline,3,0.001258361,0.008654982513598045
18876,Ohio,residential_percent_change_from_baseline,4,0.001691838,0.01153976717820161
18877,Ohio,residential_percent_change_from_baseline,5,0.002186584,0.014424147839215442
18878,Ohio,residential_percent_change_from_baseline,6,0.002710395,0.01730773704340889
18879,Ohio,residential_percent_change_from_baseline,7,0.003352095,0.020189951060670824
18880,Ohio,residential_percent_change_from_baseline,8,0.004160067,0.023069968049770746
18881,Ohio,residential_percent_change_from_baseline,9,0.00529842,0.02594668600432402
18882,Ohio,residential_percent_change_from_baseline,10,0.006949101,0.028818680693459657
18883,Ohio,residential_percent_change_from_baseline,11,0.009234559,0.03168416384775914
18884,Ohio,residential_percent_change_from_baseline,12,0.011400587,0.03454094189049863
18885,Ohio,residential_percent_change_from_baseline,13,0.01352872,0.03738637557457677
18886,Ohio,residential_percent_change_from_baseline,14,0.017453412,0.04021734095507516
18887,Ohio,residential_percent_change_from_baseline,15,0.024728533,0.043030192204760676
18888,Ohio,residential_percent_change_from_baseline,16,0.033070108,0.045820726863553214
18889,Ohio,residential_percent_change_from_baseline,17,0.043920585,0.04858415420140146
18890,Ohio,residential_percent_change_from_baseline,18,0.059895016,0.051315067465173926
18891,Ohio,residential_percent_change_from_baseline,19,0.062278897,0.054007420871720634
18892,Ohio,residential_percent_change_from_baseline,20,0.06456345,0.05665451229836662
18893,Ohio,residential_percent_change_from_baseline,21,0.066748674,0.059248972705413495
18894,Ohio,residential_percent_change_from_baseline,22,0.06883457,0.06178276339885528
18895,Ohio,residential_percent_change_from_baseline,23,0.070821138,0.06424718230099911
18896,Ohio,residential_percent_change_from_baseline,24,0.072708377,0.06663288043701758
18897,Ohio,residential_percent_change_from_baseline,25,0.074496288,0.06892988986114187
18898,Ohio,residential_percent_change_from_baseline,26,0.076184871,0.07112766423132236
18899,Ohio,residential_percent_change_from_baseline,27,0.077774125,0.07321513318953969
18900,Ohio,residential_percent_change_from_baseline,28,0.079264051,0.0751807716102623
18901,Ohio,residential_percent_change_from_baseline,29,0.080654648,0.07701268463567
18902,Ohio,residential_percent_change_from_baseline,30,0.081945917,0.07869870921751185
18903,Ohio,residential_percent_change_from_baseline,31,0.083137858,0.08022653262695005
18904,Ohio,residential_percent_change_from_baseline,32,0.08423047,0.08158382807180863
18905,Ohio,residential_percent_change_from_baseline,33,0.085223754,0.08275840717333106
18906,Ohio,residential_percent_change_from_baseline,34,0.086117709,0.08373838860209629
18907,Ohio,residential_percent_change_from_baseline,35,0.086912336,0.08451238165810687
